Filename,Line number,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
InternalHeatGains.cc,2270,"""Other Equipment Latent Gain Rate""",W,ZoneOtherEq( Loop ).LatGainRate,"""Zone""","""Average""",ZoneOtherEq( Loop ).Name
InternalHeatGains.cc,2271,"""Other Equipment Lost Heat Energy""",J,ZoneOtherEq( Loop ).LostEnergy,"""Zone""","""Sum""",ZoneOtherEq( Loop ).Name
InternalHeatGains.cc,2272,"""Other Equipment Lost Heat Rate""",W,ZoneOtherEq( Loop ).LostRate,"""Zone""","""Average""",ZoneOtherEq( Loop ).Name
InternalHeatGains.cc,2273,"""Other Equipment Total Heating Energy""",J,ZoneOtherEq( Loop ).TotGainEnergy,"""Zone""","""Sum""",ZoneOtherEq( Loop ).Name
InternalHeatGains.cc,2274,"""Other Equipment Total Heating Rate""",W,ZoneOtherEq( Loop ).TotGainRate,"""Zone""","""Average""",ZoneOtherEq( Loop ).Name
InternalHeatGains.cc,2281,"""Zone Other Equipment "" + FuelTypeString + "" Rate""",W,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherPower,"""Zone""","""Average""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2282,"""Zone Other Equipment "" + FuelTypeString + "" Energy""",J,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherConsump,"""Zone""","""Sum""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2285,"""Zone Other Equipment Radiant Heating Energy""",J,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherRadGain,"""Zone""","""Sum""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2286,"""Zone Other Equipment Radiant Heating Rate""",W,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherRadGainRate,"""Zone""","""Average""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2287,"""Zone Other Equipment Convective Heating Energy""",J,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherConGain,"""Zone""","""Sum""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2288,"""Zone Other Equipment Convective Heating Rate""",W,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherConGainRate,"""Zone""","""Average""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2289,"""Zone Other Equipment Latent Gain Energy""",J,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherLatGain,"""Zone""","""Sum""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2290,"""Zone Other Equipment Latent Gain Rate""",W,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherLatGainRate,"""Zone""","""Average""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2291,"""Zone Other Equipment Lost Heat Energy""",J,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherLost,"""Zone""","""Sum""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2292,"""Zone Other Equipment Lost Heat Rate""",W,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherLostRate,"""Zone""","""Average""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2293,"""Zone Other Equipment Total Heating Energy""",J,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherTotGain,"""Zone""","""Sum""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2294,"""Zone Other Equipment Total Heating Rate""",W,ZnRpt( ZoneOtherEq( Loop ).ZonePtr ).OtherTotGainRate,"""Zone""","""Average""",Zone( ZoneOtherEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2532,"""ITE CPU Electric Power""",W,ZoneITEq( Loop ).CPUPower,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2533,"""ITE Fan Electric Power""",W,ZoneITEq( Loop ).FanPower,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2534,"""ITE UPS Electric Power""",W,ZoneITEq( Loop ).UPSPower,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2535,"""ITE CPU Electric Power at Design Inlet Conditions""",W,ZoneITEq( Loop ).CPUPowerAtDesign,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2536,"""ITE Fan Electric Power at Design Inlet Conditions""",W,ZoneITEq( Loop ).FanPowerAtDesign,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2537,"""ITE UPS Heat Gain to Zone Rate""",W,ZoneITEq( Loop ).UPSGainRateToZone,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2538,"""ITE Total Heat Gain to Zone Rate""",W,ZoneITEq( Loop ).ConGainRateToZone,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2540,"""ITE CPU Electric Energy""",J,ZoneITEq( Loop ).CPUConsumption,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2541,"""ITE Fan Electric Energy""",J,ZoneITEq( Loop ).FanConsumption,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2542,"""ITE UPS Electric Energy""",J,ZoneITEq( Loop ).UPSConsumption,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2543,"""ITE CPU Electric Energy at Design Inlet Conditions""",J,ZoneITEq( Loop ).CPUEnergyAtDesign,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2544,"""ITE Fan Electric Energy at Design Inlet Conditions""",J,ZoneITEq( Loop ).FanEnergyAtDesign,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2545,"""ITE UPS Heat Gain to Zone Energy""",J,ZoneITEq( Loop ).UPSGainEnergyToZone,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2546,"""ITE Total Heat Gain to Zone Energy""",J,ZoneITEq( Loop ).ConGainEnergyToZone,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2548,"""ITE Standard Density Air Volume Flow Rate""",m3/s,ZoneITEq( Loop ).AirVolFlowStdDensity,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2549,"""ITE Current Density Air Volume Flow Rate""",m3/s,ZoneITEq( Loop ).AirVolFlowCurDensity,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2550,"""ITE Air Mass Flow Rate""",kg/s,ZoneITEq( Loop ).AirMassFlow,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2551,"""ITE Air Inlet Dry-Bulb Temperature""",C,ZoneITEq( Loop ).AirInletDryBulbT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2552,"""ITE Air Inlet Dewpoint Temperature""",C,ZoneITEq( Loop ).AirInletDewpointT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2553,"""ITE Air Inlet Relative Humidity""",%,ZoneITEq( Loop ).AirInletRelHum,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2554,"""ITE Air Outlet Dry-Bulb Temperature""",C,ZoneITEq( Loop ).AirOutletDryBulbT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2555,"""ITE Supply Heat Index""",,ZoneITEq( Loop ).SHI,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2556,"""ITE Air Inlet Operating Range Exceeded Time""",hr,ZoneITEq( Loop ).TimeOutOfOperRange,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2557,"""ITE Air Inlet Dry-Bulb Temperature Above Operating Range Time""",hr,ZoneITEq( Loop ).TimeAboveDryBulbT,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2558,"""ITE Air Inlet Dry-Bulb Temperature Below Operating Range Time""",hr,ZoneITEq( Loop ).TimeBelowDryBulbT,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2559,"""ITE Air Inlet Dewpoint Temperature Above Operating Range Time""",hr,ZoneITEq( Loop ).TimeAboveDewpointT,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2560,"""ITE Air Inlet Dewpoint Temperature Below Operating Range Time""",hr,ZoneITEq( Loop ).TimeBelowDewpointT,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2561,"""ITE Air Inlet Relative Humidity Above Operating Range Time""",hr,ZoneITEq( Loop ).TimeAboveRH,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2562,"""ITE Air Inlet Relative Humidity Below Operating Range Time""",hr,ZoneITEq( Loop ).TimeBelowRH,"""Zone""","""Sum""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2563,"""ITE Air Inlet Dry-Bulb Temperature Difference Above Operating Range""",deltaC,ZoneITEq( Loop ).DryBulbTAboveDeltaT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2564,"""ITE Air Inlet Dry-Bulb Temperature Difference Below Operating Range""",deltaC,ZoneITEq( Loop ).DryBulbTBelowDeltaT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2565,"""ITE Air Inlet Dewpoint Temperature Difference Above Operating Range""",deltaC,ZoneITEq( Loop ).DewpointTAboveDeltaT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2566,"""ITE Air Inlet Dewpoint Temperature Difference Below Operating Range""",deltaC,ZoneITEq( Loop ).DewpointTBelowDeltaT,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2567,"""ITE Air Inlet Relative Humidity Difference Above Operating Range""",%,ZoneITEq( Loop ).RHAboveDeltaRH,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2568,"""ITE Air Inlet Relative Humidity Difference Below Operating Range""",%,ZoneITEq( Loop ).RHBelowDeltaRH,"""Zone""","""Average""",ZoneITEq( Loop ).Name
InternalHeatGains.cc,2573,"""Zone ITE CPU Electric Power""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqCPUPower,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2574,"""Zone ITE Fan Electric Power""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqFanPower,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2575,"""Zone ITE UPS Electric Power""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqUPSPower,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2576,"""Zone ITE CPU Electric Power at Design Inlet Conditions""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqCPUPowerAtDesign,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2577,"""Zone ITE Fan Electric Power at Design Inlet Conditions""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqFanPowerAtDesign,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2578,"""Zone ITE UPS Heat Gain to Zone Rate""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqUPSGainRateToZone,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2579,"""Zone ITE Total Heat Gain to Zone Rate""",W,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqConGainRateToZone,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2581,"""Zone ITE CPU Electric Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqCPUConsumption,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2582,"""Zone ITE Fan Electric Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqFanConsumption,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2583,"""Zone ITE UPS Electric Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqUPSConsumption,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2584,"""Zone ITE CPU Electric Energy at Design Inlet Conditions""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqCPUEnergyAtDesign,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2585,"""Zone ITE Fan Electric Energy at Design Inlet Conditions""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqFanEnergyAtDesign,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2586,"""Zone ITE UPS Heat Gain to Zone Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqUPSGainEnergyToZone,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2587,"""Zone ITE Total Heat Gain to Zone Energy""",J,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqConGainEnergyToZone,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2589,"""Zone ITE Standard Density Air Volume Flow Rate""",m3/s,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqAirVolFlowStdDensity,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2590,"""Zone ITE Air Mass Flow Rate""",kg/s,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqAirMassFlow,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2591,"""Zone ITE Average Supply Heat Index""",,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqSHI,"""Zone""","""Average""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2592,"""Zone ITE Any Air Inlet Operating Range Exceeded Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeOutOfOperRange,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2593,"""Zone ITE Any Air Inlet Dry-Bulb Temperature Above Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeAboveDryBulbT,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2594,"""Zone ITE Any Air Inlet Dry-Bulb Temperature Below Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeBelowDryBulbT,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2595,"""Zone ITE Any Air Inlet Dewpoint Temperature Above Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeAboveDewpointT,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2596,"""Zone ITE Any Air Inlet Dewpoint Temperature Below Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeBelowDewpointT,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2597,"""Zone ITE Any Air Inlet Relative Humidity Above Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeAboveRH,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2598,"""Zone ITE Any Air Inlet Relative Humidity Below Operating Range Time""",hr,ZnRpt( ZoneITEq( Loop ).ZonePtr ).ITEqTimeBelowRH,"""Zone""","""Sum""",Zone( ZoneITEq( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2682,"""Baseboard Electric Power""",W,ZoneBBHeat( Loop ).Power,"""Zone""","""Average""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2683,"""Baseboard Electric Energy""",J,ZoneBBHeat( Loop ).Consumption,"""Zone""","""Sum""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2685,"""Baseboard Radiant Heating Energy""",J,ZoneBBHeat( Loop ).RadGainEnergy,"""Zone""","""Sum""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2686,"""Baseboard Radiant Heating Rate""",W,ZoneBBHeat( Loop ).RadGainRate,"""Zone""","""Average""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2687,"""Baseboard Convective Heating Energy""",J,ZoneBBHeat( Loop ).ConGainEnergy,"""Zone""","""Sum""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2688,"""Baseboard Convective Heating Rate""",W,ZoneBBHeat( Loop ).ConGainRate,"""Zone""","""Average""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2689,"""Baseboard Total Heating Energy""",J,ZoneBBHeat( Loop ).TotGainEnergy,"""Zone""","""Sum""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2690,"""Baseboard Total Heating Rate""",W,ZoneBBHeat( Loop ).TotGainRate,"""Zone""","""Average""",ZoneBBHeat( Loop ).Name
InternalHeatGains.cc,2695,"""Zone Baseboard Electric Power""",W,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatPower,"""Zone""","""Average""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2696,"""Zone Baseboard Electric Energy""",J,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatElecCons,"""Zone""","""Sum""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2698,"""Zone Baseboard Radiant Heating Energy""",J,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatRadGain,"""Zone""","""Sum""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2699,"""Zone Baseboard Radiant Heating Rate""",W,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatRadGainRate,"""Zone""","""Average""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2700,"""Zone Baseboard Convective Heating Energy""",J,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatConGain,"""Zone""","""Sum""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2701,"""Zone Baseboard Convective Heating Rate""",W,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatConGainRate,"""Zone""","""Average""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2702,"""Zone Baseboard Total Heating Energy""",J,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatTotGain,"""Zone""","""Sum""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2703,"""Zone Baseboard Total Heating Rate""",W,ZnRpt( ZoneBBHeat( Loop ).ZonePtr ).BaseHeatTotGainRate,"""Zone""","""Average""",Zone( ZoneBBHeat( Loop ).ZonePtr ).Name
InternalHeatGains.cc,2771,"""Contaminant Source or Sink CO2 Gain Volume Flow Rate""",m3/s,ZoneCO2Gen( Loop ).CO2GainRate,"""Zone""","""Average""",ZoneCO2Gen( Loop ).Name
InternalHeatGains.cc,2777,"""Zone Contaminant Source or Sink CO2 Gain Volume Flow Rate""",m3/s,ZnRpt( ZoneCO2Gen( Loop ).ZonePtr ).CO2Rate,"""Zone""","""Average""",Zone( ZoneCO2Gen( Loop ).ZonePtr ).Name
LowTempRadiantSystem.cc,1457,"""Zone Radiant HVAC Heating Rate""",W,HydrRadSys( Item ).HeatPower,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1458,"""Zone Radiant HVAC Heating Energy""",J,HydrRadSys( Item ).HeatEnergy,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1459,"""Zone Radiant HVAC Heating Fluid Energy""",J,HydrRadSys( Item ).HeatEnergy,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1460,"""Zone Radiant HVAC Cooling Rate""",W,HydrRadSys( Item ).CoolPower,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1462,"""Zone Radiant HVAC Cooling Energy""",J,HydrRadSys( Item ).CoolEnergy,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1463,"""Zone Radiant HVAC Cooling Fluid Energy""",J,HydrRadSys( Item ).CoolEnergy,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1464,"""Zone Radiant HVAC Mass Flow Rate""",kg/s,HydrRadSys( Item ).WaterMassFlowRate,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1465,"""Zone Radiant HVAC Inlet Temperature""",C,HydrRadSys( Item ).WaterInletTemp,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1466,"""Zone Radiant HVAC Outlet Temperature""",C,HydrRadSys( Item ).WaterOutletTemp,"""System""","""Average""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1467,"""Zone Radiant HVAC Moisture Condensation Time""",s,HydrRadSys( Item ).CondCausedTimeOff,"""System""","""Sum""",HydrRadSys( Item ).Name
LowTempRadiantSystem.cc,1478,"""Zone Radiant HVAC Heating Rate""",W,CFloRadSys( Item ).HeatPower,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1479,"""Zone Radiant HVAC Heating Energy""",J,CFloRadSys( Item ).HeatEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1480,"""Zone Radiant HVAC Heating Fluid Heat Transfer Energy""",J,CFloRadSys( Item ).HeatEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1481,"""Zone Radiant HVAC Cooling Rate""",W,CFloRadSys( Item ).CoolPower,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1482,"""Zone Radiant HVAC Cooling Energy""",J,CFloRadSys( Item ).CoolEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1483,"""Zone Radiant HVAC Cooling Fluid Heat Transfer Energy""",J,CFloRadSys( Item ).CoolEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1484,"""Zone Radiant HVAC Mass Flow Rate""",kg/s,CFloRadSys( Item ).WaterMassFlowRate,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1485,"""Zone Radiant HVAC Injection Mass Flow Rate""",kg/s,CFloRadSys( Item ).WaterInjectionRate,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1486,"""Zone Radiant HVAC Recirculation Mass Flow Rate""",kg/s,CFloRadSys( Item ).WaterRecircRate,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1487,"""Zone Radiant HVAC Inlet Temperature""",C,CFloRadSys( Item ).WaterInletTemp,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1488,"""Zone Radiant HVAC Outlet Temperature""",C,CFloRadSys( Item ).WaterOutletTemp,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1489,"""Zone Radiant HVAC Pump Inlet Temperature""",C,CFloRadSys( Item ).PumpInletTemp,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1490,"""Zone Radiant HVAC Pump Electric Power""",W,CFloRadSys( Item ).PumpPower,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1491,"""Zone Radiant HVAC Pump Electric Energy""",J,CFloRadSys( Item ).PumpEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1492,"""Zone Radiant HVAC Pump Mass Flow Rate""",kg/s,CFloRadSys( Item ).PumpMassFlowRate,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1493,"""Zone Radiant HVAC Pump Fluid Heat Gain Rate""",W,CFloRadSys( Item ).PumpHeattoFluid,"""System""","""Average""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1494,"""Zone Radiant HVAC Pump Fluid Heat Gain Energy""",J,CFloRadSys( Item ).PumpHeattoFluidEnergy,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1495,"""Zone Radiant HVAC Moisture Condensation Time""",s,CFloRadSys( Item ).CondCausedTimeOff,"""System""","""Sum""",CFloRadSys( Item ).Name
LowTempRadiantSystem.cc,1505,"""Zone Radiant HVAC Electric Power""",W,ElecRadSys( Item ).ElecPower,"""System""","""Average""",ElecRadSys( Item ).Name
LowTempRadiantSystem.cc,1506,"""Zone Radiant HVAC Electric Energy""",J,ElecRadSys( Item ).ElecEnergy,"""System""","""Sum""",ElecRadSys( Item ).Name
LowTempRadiantSystem.cc,1507,"""Zone Radiant HVAC Heating Rate""",W,ElecRadSys( Item ).HeatPower,"""System""","""Average""",ElecRadSys( Item ).Name
LowTempRadiantSystem.cc,1508,"""Zone Radiant HVAC Heating Energy""",J,ElecRadSys( Item ).HeatEnergy,"""System""","""Sum""",ElecRadSys( Item ).Name
MicroCHPElectricGenerator.cc,502,"""Generator Off Mode Time""",s,MicroCHP( GeneratorNum ).Report.OffModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,503,"""Generator Standby Mode Time""",s,MicroCHP( GeneratorNum ).Report.StandyByModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,504,"""Generator Warm Up Mode Time""",s,MicroCHP( GeneratorNum ).Report.WarmUpModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,505,"""Generator Normal Operating Mode Time""",s,MicroCHP( GeneratorNum ).Report.NormalModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,506,"""Generator Cool Down Mode Time""",s,MicroCHP( GeneratorNum ).Report.CoolDownModeTime,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,508,"""Generator Produced Electric Power""",W,MicroCHP( GeneratorNum ).Report.ACPowerGen,"""System""","""Average""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,509,"""Generator Produced Electric Energy""",J,MicroCHP( GeneratorNum ).Report.ACEnergyGen,"""System""","""Sum""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,510,"""Generator Produced Thermal Rate""",W,MicroCHP( GeneratorNum ).Report.QdotHR,"""system""","""Average""",MicroCHP( GeneratorNum ).Name
MicroCHPElectricGenerator.cc,511,"""Generator Produced Thermal Energy""",J,MicroCHP( GeneratorNum ).Report.TotalHeatEnergyRec,"""system""","""Sum""",MicroCHP( GeneratorNum ).Name
